,原矿水分,原矿硫化铜含量,原矿硫化铜金属,原矿全铜金属,原矿折干,原矿数量,原氧化铜含量,取数日期,原铜含量,精铜原矿数量,精铜水分,精铜金属铜,精铜矿折干,硫化铜回收率,精铜总铜含量,精铜硫化金属铜,精铜硫化铜品位
314,0.2667,0.0168,82.67886214,393.37415474,9836.4623,11350.0,0.0631,2025-04-23,0.0799,345.14,0.4274,54.8598642404,271.392158,0.9645055158465324,0.40449999999999997,39.942817061,0.2947
315,0.2339,0.0044,21.581248260000002,223.60515568999998,9809.6583,11110.0,0.041199999999999994,2025-04-24,0.045599999999999995,296.71999999999997,0.43520000000000003,33.795486307199994,232.27600799999996,2.1797358449386244,0.2581,23.28730734559999,0.17099999999999999
316,0.2599,0.0045000000000000005,26.0796525,257.4193695,11593.4475,13325.0,0.039900000000000005,2025-04-25,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.2609,0.0028,15.622060800000002,237.18544163999996,10968.484199999999,12611.0,0.0404,2025-04-26,0.043199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.2412,0.0048000000000000004,26.8013698,239.80069555,11186.538,12726.0,0.0381,2025-04-27,0.04290000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.2326,0.004,23.73014916,277.94972016,11841.1182,13401.0,0.04290000000000001,2025-04-28,0.046900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.2524,0.0029,14.68860759,214.1819858,9586.6558,10956.0,0.0423,2025-04-29,0.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.2263,0.0036,22.54589086,291.40966700999996,12405.025099999999,13987.0,0.043399999999999994,2025-04-30,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.2381,0.0048000000000000004,28.40703618,293.20950074999996,11848.3083,13449.0,0.044700000000000004,2025-05-01,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.24369999999999997,0.004699999999999999,28.979115179999997,296.71999215,12317.8551,14027.0,0.0435,2025-05-02,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.2379,0.0049,27.991915230000004,241.60719034,11350.8433,12881.0,0.0377,2025-05-03,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,0.2298,0.0056,30.3765978,218.05785239999994,10786.278999999999,12190.0,0.0348,2025-05-04,0.04039999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,0.2444,0.0045000000000000005,21.077541120000003,187.96680768000004,9323.8644,10622.0,0.0357,2025-05-05,0.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,0.2359,0.0035,18.29174984,224.66777684,10504.587599999999,11910.0,0.0393,2025-05-06,0.042800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.2438,0.0051,23.42019423,179.87250065,9009.020199999999,10250.0,0.0346,2025-05-07,0.0397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,0.249,0.0056,29.92386056,231.20382736,10633.3112,12150.0,0.038,2025-05-08,0.0436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,0.2151,0.0049,23.7554602,182.44905216,9203.9374,10335.0,0.0349,2025-05-09,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.242,0.0034000000000000002,17.26143664,217.77676232,10365.5292,11785.0,0.0388,2025-05-10,0.0422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,0.22820000000000001,0.0031000000000000003,15.352385720000001,243.39397292,9787.6471,11035.0,0.046400000000000004,2025-05-11,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.2351,0.0023,12.268731199999998,247.33025800000001,10691.996,12120.0,0.044,2025-05-12,0.0463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,0.2415,0.0033,18.08156206,265.52605438,10964.6414,12470.0,0.0451,2025-05-13,0.0484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,0.2605,0.0043,17.7264911,190.77141715,8976.0865,10321.0,0.0383,2025-05-14,0.0426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.2406,0.0049,26.97016314,251.84133557,10994.7169,12499.0,0.0409,2025-05-15,0.0458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.2374,0.0059,30.09941627,256.07545117,10201.3373,11575.0,0.044300000000000006,2025-05-16,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.21650000000000003,0.0054,30.58258455,249.50116863,11302.617900000001,12673.0,0.0387,2025-05-17,0.0441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.2324,0.0049,29.82093348,252.86974800000002,12107.418,13703.0,0.0369,2025-05-18,0.041800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.2389,0.0029,15.480407790000001,200.03824857,10626.592700000001,12072.0,0.034800000000000005,2025-05-19,0.037700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.2015,0.0037,21.78580176,245.75131146,11828.356099999999,13157.0,0.038000000000000006,2025-05-20,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.2207,0.0057,31.2973365,231.49546110000003,11002.164,12385.0,0.036199999999999996,2025-05-21,0.0419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.107,0.0019,6.7375957,75.8866042,3546.103,3971.0,0.0195,2025-05-22,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.19230000000000003,0.005600000000000001,23.62608024,166.91284068,8437.8858,9330.0,0.034199999999999994,2025-05-23,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0913,0.0027,15.39564975,113.47164075,5702.0925,6275.0,0.0172,2025-05-24,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,0.2106,0.0036,19.970697719999997,211.13001549999998,11217.0671,12535.0,0.0341,2025-05-25,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,0.24730000000000002,0.005299999999999999,30.01580232,213.92346885,11342.8343,12943.0,0.0324,2025-05-26,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.2398,0.0049,28.02348878,226.30519377000002,11468.8121,13031.0,0.0346,2025-05-27,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.23219999999999996,0.0039,22.151284699999998,228.27283377999998,11356.6437,12849.0,0.0363,2025-05-28,0.0402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.2312,0.0037,21.31568945,211.4408252,11522.7355,13029.0,0.033,2025-05-29,0.036699999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.24080000000000001,0.0028,16.67673216,237.69307679999997,11973.3792,13612.0,0.0369,2025-05-30,0.0397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0.2469,0.0035,16.1443331,181.66655410000004,9364.994999999999,10680.0,0.0352,2025-05-31,0.038700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0.2383,0.0032,18.109692000000003,209.58983640000002,11290.032,12820.0,0.0339,2025-06-01,0.0371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,0.245,0.0036,21.444119999999998,226.20746736,11906.0064,13568.0,0.0344,2025-06-02,0.038000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,0.2327,0.0054,30.705095999999998,224.08595676000002,11429.787,12938.0,0.033800000000000004,2025-06-03,0.039200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.2484,0.0039,18.84716496,203.39240016000002,9801.9072,11179.0,0.0378,2025-06-04,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.2216,0.0037,21.6221904,238.65948864,11750.284800000001,13214.0,0.0369,2025-06-05,0.0406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.21059999999999998,0.005300000000000001,30.7597886,219.4412278,11613.437,12980.0,0.0325,2025-06-06,0.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.2538,0.0041,23.57490769,217.5420744,11529.186099999999,13201.0,0.0337,2025-06-07,0.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,0.24899999999999997,0.0034000000000000002,20.2642521,236.39253405000005,11906.391,13602.0,0.0363,2025-06-08,0.039700000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.2293,0.0062,35.90495294,257.69078492,11602.136999999999,13104.0,0.0382,2025-06-09,0.044399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.2094,0.0024999999999999996,7.9452503199999995,128.93107864,6575.0832,7344.0,0.0378,2025-06-10,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.1054,0.0025,8.0446905,80.446905,3217.8762,3597.0,0.0225,2025-06-11,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.2265,0.0024000000000000002,13.94714097,212.64913764,11713.2111,13209.0,0.0339,2025-06-12,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.24730000000000002,0.0041,19.339429600000003,184.3399496,9194.392,10438.0,0.035500000000000004,2025-06-13,0.039599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.23479999999999998,0.0045000000000000005,22.819946100000003,197.9042484,10147.2906,11498.0,0.0345,2025-06-14,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.2277,0.0051,27.305703,175.61536110000003,10708.197,12084.0,0.027700000000000002,2025-06-15,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.2098,0.0051,25.4074842,189.327651,9989.738,11164.0,0.0328,2025-06-16,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.1975,0.0036000000000000003,7.667348120000001,76.24404234,4389.2586,4866.0,0.0315,2025-06-17,0.0351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.2354,0.0038,19.51085414,180.81244532000002,10251.046699999999,11619.0,0.0315,2025-06-18,0.035300000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.2243,0.004399999999999999,22.179466049999995,206.33201309999998,10037.450499999999,11305.0,0.0367,2025-06-19,0.041100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.2258,0.0033,14.583963480000001,187.17920124,8953.7592,10085.0,0.0384,2025-06-20,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.1976,0.0031999999999999997,6.8813692799999995,115.16644720000001,4916.5544,5479.0,0.0445,2025-06-21,0.0477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,0.2227,0.0034000000000000002,17.04404173,205.48900876,10025.9069,11279.0,0.0376,2025-06-22,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0.2264,0.0033,16.112128679999998,216.14045568,9955.8372,11230.0,0.0402,2025-06-23,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.2522,0.0049,24.736362900000003,226.9335327,9952.6851,11395.0,0.040400000000000005,2025-06-24,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,0.2673,0.0039000000000000003,20.00094367,182.80000698999999,10215.5653,11794.0,0.0319,2025-06-25,0.0358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,0.245,0.0055,28.6204171,188.80427289,10402.6371,11855.0,0.0308,2025-06-26,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,0.2356,0.0046,24.809662260000003,210.72500262,10698.7567,12129.0,0.0348,2025-06-27,0.039400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0.23249999999999998,0.004,22.710804,250.25321431999998,11322.1712,12815.0,0.0402,2025-06-28,0.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,0.2646,0.0024999999999999996,14.020579439999999,226.57272567999996,11217.2732,12929.0,0.0379,2025-06-29,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,0.2203,0.0034000000000000002,19.36370832,216.74858315,11402.440900000001,12813.0,0.0346,2025-06-30,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,0.2289,0.0058000000000000005,32.64101780000001,230.32937951000002,11250.4433,12704.0,0.0351,2025-07-01,0.0409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,0.2384,0.0043,24.52186151,212.16966701,11500.7195,13055.0,0.032600000000000004,2025-07-02,0.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.2593,0.0034000000000000002,19.52976968,193.07551039999998,11511.6728,13226.0,0.0302,2025-07-03,0.033600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.21860000000000002,0.0026,15.712947880000002,217.62037454000003,11997.5668,13468.0,0.03370000000000001,2025-07-04,0.036300000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0.2395,0.0038,22.0393543,225.22127731999996,11290.4398,12824.0,0.036199999999999996,2025-07-05,0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0.22660000000000002,0.0056,33.68168898,237.15668946,11998.5162,13530.0,0.0339,2025-07-06,0.03949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.22340000000000002,0.0039,23.021298559999998,216.3896896,11900.4672,13396.0,0.0325,2025-07-07,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.2315,0.0035,20.70277608,234.35292216,11834.4786,13384.0,0.0361,2025-07-08,0.039599999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.2495,0.0057,32.495297879999995,230.87475611999997,11392.909800000001,13018.0,0.0348,2025-07-09,0.040499999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.245,0.003,15.565353439999999,196.59977376,10125.544,11536.0,0.036,2025-07-10,0.03899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.268,0.0040999999999999995,22.438597,217.99426058,10979.837,12694.0,0.035699999999999996,2025-07-11,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,0.2299,0.0031000000000000003,18.46363287,216.63335016,11943.8853,13494.0,0.03319999999999999,2025-07-12,0.0363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,0.2252,0.0040999999999999995,24.437082600000004,240.66153468,11925.874800000001,13438.0,0.0363,2025-07-13,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,0.21150000000000002,0.0045000000000000005,28.303478000000005,234.60182424,12580.923600000002,14070.0,0.032799999999999996,2025-07-14,0.0373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,0.22449999999999998,0.0031999999999999997,17.54176359,197.85566699999998,11148.776699999999,12552.0,0.0324,2025-07-15,0.0356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,0.2309,0.0040999999999999995,22.474564809999997,201.17876472,10815.1917,12206.0,0.0328,2025-07-16,0.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,0.2008,0.004,17.97065706,173.17617396,8994.7038,10002.0,0.0345,2025-07-17,0.038500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,0.2142,0.0035,19.35645668,187.68948692,11105.8868,12440.0,0.0303,2025-07-18,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.2362,0.0048000000000000004,28.499176040000002,239.53466106000002,11838.511,13422.0,0.0357,2025-07-19,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.1892,0.0031000000000000003,18.640964280000006,242.1513734,12020.1672,13276.0,0.0372,2025-07-20,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.19640000000000002,0.0046,28.29441504,230.00932920000002,12253.504799999999,13588.0,0.0329,2025-07-21,0.037500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.20329999999999998,0.0046,27.406467479999996,234.46631628,11803.8102,13132.0,0.035199999999999995,2025-07-22,0.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.2118,0.0024000000000000002,13.64843916,222.49970932000002,11454.1316,12811.0,0.0364,2025-07-23,0.0388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.2216,0.0039,22.469862539999998,235.05923642,11492.7356,12928.0,0.037000000000000005,2025-07-24,0.040900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.2304,0.0035,14.15734088,163.59681351999998,7902.351199999999,8929.0,0.037599999999999995,2025-07-25,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.19329999999999997,0.0108,54.23694759999999,303.5625138,10973.0009,12154.0,0.0466,2025-07-26,0.0574,40.92,0.18489999999999998,8.3851684488,33.353892,0.15532266339501274,0.2514,6.4906673832,0.1946
409,0.199,0.0199,89.13399693,299.2565357100001,8937.489000000001,9922.0,0.047,2025-07-27,0.06690000000000002,390.72,0.40259999999999996,73.933187024,312.057504,1.294427511159331,0.4738,57.3968710592,0.3678
410,0.1941,0.0222,103.33299468000001,302.27317447999997,9309.2788,10309.0,0.0427,2025-07-28,0.0649,442.96000000000004,0.401,97.4558012496,353.88437600000003,1.497672734412805,0.55,77.166768128,0.43520000000000003
411,0.23120000000000002,0.0227,92.20949824000002,286.0021264,8129.6302000000005,9189.0,0.048,2025-07-29,0.0707,429.52,0.4091,80.1621680872,341.702212,1.376148345737052,0.47,63.574293946,0.373
412,0.2225,0.0242,105.42462,342.80572,8709.8,9800.0,0.054599999999999996,2025-07-30,0.0788,476.98,0.40280000000000005,96.8044212152,380.93017199999997,1.4849210295506763,0.5079,77.97531431719999,0.4091
413,0.1094,0.0148,64.15134296000001,173.382008,4334.550200000001,9902.0,0.0252,2025-07-31,0.04,444.56,0.20829999999999999,44.305052064,166.81119,0.570240501275392,0.2656,36.581693967,0.2193
414,0.10529999999999999,0.0134,61.43153352,172.83349356000002,4630.4428,5170.0,0.024300000000000002,2025-08-01,0.037700000000000004,318.5,0.3851,69.10706760720001,256.161,0.672564210674453,0.5194000000000001,57.745968774000005,0.42969999999999997
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-08-02,0.0,36.48,0.12179999999999999,4.443495283199999,32.036736,,0.1387,3.1299891071999997,0.0977
416,0.2222,0.0267,103.90937640000001,311.99410608000005,8011.7832,9012.0,0.0512,2025-08-03,0.07790000000000001,284.1,0.3728,65.9144098612,230.861734,1.0736977184314784,0.5872999999999999,55.463791236,0.4925999999999999
417,0.20500000000000002,0.027,126.33099012,361.76963526,9362.6712,10432.0,0.0503,2025-08-04,0.0773,398.36,0.39139999999999997,101.37011646719999,320.78757199999995,1.378202767324145,0.6328,87.06841098339999,0.5443
418,0.1985,0.0242,110.06051500000001,343.82137700000004,9097.5025,10100.0,0.0514,2025-08-05,0.0756,401.28,0.37429999999999997,101.61793007280002,326.181438,1.5493815303327112,0.6232,85.3063324218,0.5232
419,0.20800000000000002,0.0268,121.47994320000001,342.211926,9064.857,10118.0,0.0487,2025-08-06,0.07550000000000001,446.02,0.41150000000000003,95.85237061679999,353.92400399999997,1.3637526970398652,0.545,82.839795372,0.47019999999999995
420,0.21610000000000001,0.0239,106.94039338,316.9296731,8954.336299999999,10039.0,0.0469,2025-08-07,0.0708,509.47999999999996,0.3812,107.21843206199998,411.65516399999996,1.671012510105292,0.5236,88.05990035279999,0.4301
421,0.2214,0.022199999999999998,98.25745583999998,307.1189457599999,8854.246799999999,9956.0,0.04719999999999999,2025-08-08,0.06939999999999999,432.92,0.3801,93.61868912380001,349.95873400000005,1.5856763545462522,0.5378000000000001,77.9062236268,0.4478
422,0.2227,0.0232,106.90683643,294.91989949000003,9214.5035,10369.0,0.0408,2025-08-09,0.064,555.6400000000001,0.3903,105.6595994804,447.17892400000005,1.631274583313935,0.47250000000000003,87.2335078352,0.3901
423,0.20379999999999998,0.0235,108.81595920000001,306.19659631999997,9272.134399999999,10324.0,0.0426,2025-08-10,0.06609999999999999,447.65999999999997,0.3851,99.5490648594,361.580418,1.4597428143240898,0.5445,80.6997550446,0.43899999999999995
424,0.2019,0.020900000000000002,94.68227651999999,297.18662531999996,9060.6204,10078.0,0.044700000000000004,2025-08-11,0.06559999999999999,406.78,0.40790000000000004,93.26154110439998,324.685604,1.5558344925879963,0.5724,74.2255538348,0.4518
425,0.2142,0.0217,100.69040736,322.45550879999996,9279.0816,10392.0,0.047799999999999995,2025-08-12,0.0695,477.12,0.4125,80.444339889,378.73695,1.2705758024842901,0.4244,64.082903649,0.33799999999999997
426,0.2163,0.022199999999999998,103.38013516000001,331.08118888,9312.6172,10442.0,0.0489,2025-08-13,0.0711,440.66,0.38480000000000003,85.32859206440003,356.40525800000006,1.3134873061637418,0.4789,68.0181367802,0.38169999999999993
427,0.2235,0.0234,103.35389064,332.25081416999996,8848.2867,9960.0,0.0518,2025-08-14,0.07519999999999999,591.8,0.3859,118.0346048438,476.965154,1.8187128809900224,0.4985,94.0091417604,0.3968
428,0.2082,0.0217,101.37319866000001,318.15125453999997,9342.3138,10427.0,0.0464,2025-08-15,0.0681,475.82,0.4075,79.381393704,378.890532,1.228210458652193,0.41879999999999995,62.2698984372,0.3286
429,0.2289,0.0235,109.30899073,322.68405255999994,9313.5299,10517.0,0.0458,2025-08-16,0.0693,509.76,0.4129,86.8234697792,404.6768,1.2701509786537273,0.4286,69.60453427840001,0.34299999999999997
430,0.22769999999999999,0.0249,111.13306638,311.38997875999996,8930.7844,10081.0,0.044899999999999995,2025-08-17,0.0698,514.7,0.36019999999999996,117.560399076,421.613064,1.7635076550554958,0.5589,98.0272995048,0.4657
431,0.216,0.0228,104.82443009999999,317.67043578999994,9192.9784,10306.0,0.046299999999999994,2025-08-18,0.0691,510.44000000000005,0.4187,82.8196061708,403.53352400000006,1.3006407747501227,0.40890000000000004,68.3980503068,0.3376
432,0.2022,0.0221,97.66795644000001,292.17116988000004,8838.2664,9837.0,0.044,2025-08-19,0.0661,578.5999999999999,0.4235,84.6067307152,455.98250799999994,1.3688287642323989,0.3713,66.7627976708,0.2927
433,0.20389999999999997,0.021200000000000004,97.98742594,311.24551529999997,9245.868199999999,10295.0,0.0461,2025-08-20,0.0673,547.56,0.38049999999999995,103.0387858752,443.48908800000004,1.6619465979682535,0.46219999999999994,81.2446698336,0.3645
434,0.2092,0.0213,94.61694545,308.85181601,8898.3061,9935.0,0.0482,2025-08-21,0.0695,501.2,0.3907,77.52407248040001,403.402342,1.2651367415871126,0.38580000000000003,59.870191199000004,0.2977
435,0.23070000000000002,0.0216,97.22993607999999,329.091354,9003.9548,10178.0,0.051500000000000004,2025-08-22,0.0731,542.5600000000001,0.3741,116.8035763892,441.834334,1.9237056921245896,0.5141,93.8857649416,0.4118
436,0.20850000000000002,0.0197,90.93169003999999,322.29559496,9235.2364,10310.0,0.050100000000000006,2025-08-23,0.0698,541.9,0.371,110.29032348479998,441.376472,1.9865544468738028,0.4998,90.2633142584,0.40890000000000004
437,0.2257,0.019799999999999998,92.22596448,287.2873728,9313.89,10498.0,0.0419,2025-08-24,0.061700000000000005,539.9200000000001,0.37420000000000003,85.7719156336,438.926812,1.4009488499435252,0.391,64.57536156799999,0.2944
438,0.22310000000000002,0.022600000000000002,94.0309847,261.87085436,8345.0317,9388.0,0.040299999999999996,2025-08-25,0.0629,540.56,0.38029999999999997,93.8760617936,437.827668,1.5796761368818775,0.42690000000000006,72.71761504519999,0.3307
439,0.2135,0.021700000000000004,101.57446054000002,313.14850563000005,9361.2489,10480.0,0.045200000000000004,2025-08-26,0.0669,567.1,0.39449999999999996,93.999342144,455.26642000000004,1.436290213905715,0.41179999999999994,72.650406414,0.3187
440,0.2299,0.0232,106.30430935999999,337.72923635999996,9164.1646,10354.0,0.0505,2025-08-27,0.07369999999999999,604.98,0.3924,104.9995371492,486.282924,1.452608150568158,0.4301,77.0326199128,0.3154
441,0.2219,0.024599999999999997,114.21998603999998,366.89850318,9281.996599999999,10440.0,0.054599999999999996,2025-08-28,0.07919999999999999,596.0799999999999,0.40090000000000003,107.21648126000001,476.602946,1.5035128442353956,0.4496,85.054444271,0.35660000000000003
442,0.2148,0.0229,102.69702769000001,336.73880192,8955.819200000002,10034.0,0.0523,2025-08-29,0.07519999999999999,593.0799999999999,0.3897,105.86288366999999,477.92938799999996,1.5489742426589561,0.43989999999999996,80.19677734439998,0.33319999999999994
443,0.2125,0.025500000000000002,43.858427160000005,135.02275924000003,3891.9052,4346.0,0.048299999999999996,2025-08-30,0.0738,289.82,0.38849999999999996,46.503248352,233.51312000000001,2.0317566954244572,0.3988,35.491338224,0.3046
444,0.22200000000000003,0.0214,97.64420775999999,311.74333321999995,9129.8878,10270.0,0.0469,2025-08-31,0.0683,584.28,0.4021,91.9487237678,466.49079400000005,1.4220281354378048,0.39790000000000003,69.153173527,0.3002
445,0.2084,0.0199,92.81813382000001,308.78221416,9328.6506,10414.0,0.04630000000000001,2025-09-01,0.06620000000000001,612.2,0.3861,94.05133385279998,493.833224,1.528987133848128,0.3813,70.8021869912,0.28700000000000003
446,0.221,0.0196,87.26522316,277.01609712,8902.412400000001,10008.0,0.0426,2025-09-02,0.06219999999999999,645.5,0.4114,89.68218862520001,512.743156,1.5488415971317107,0.3496,67.4021894444,0.2628
447,0.2046,0.024300000000000002,106.86207264000001,285.74243328,8770.8768,9768.0,0.040799999999999996,2025-09-03,0.06509999999999999,610.62,0.386,108.57024658200001,492.65862000000004,1.6106025474373737,0.44100000000000006,85.6885788,0.3478
448,0.22349999999999998,0.0232,103.1640669,299.6214837,8895.903,10015.0,0.0442,2025-09-04,0.0674,567.96,0.3855,102.48498335240001,458.42559400000005,1.5769588178795375,0.44789999999999996,81.5080706132,0.3556
449,0.2136,0.023599999999999996,109.09829223999999,312.97336654,9247.7324,10352.0,0.0441,2025-09-05,0.0677,600.52,0.4035,96.847707456,479.265768,1.4119185193453911,0.40469999999999995,77.0056459056,0.32230000000000003
450,0.2236,0.023,104.3685582,316.46926869,9075.5268,10218.0,0.046700000000000005,2025-09-06,0.0697,527.84,0.3864,100.65136655680001,425.41268,1.5474467823308644,0.4752,80.79389351360001,0.3816
451,0.2177,0.024099999999999996,74.63144862,219.2304987,6231.852000000001,7003.0,0.047,2025-09-07,0.0711,466.41999999999996,0.39370000000000005,85.3812984656,373.779536,2.1232196406555364,0.4547,68.92222697439999,0.3658
452,0.2121,0.0242,111.70696263999999,299.1182201,9231.8086,10327.0,0.0406,2025-09-08,0.0648,587.94,0.40900000000000003,91.127370006,467.69211,1.2945958440603356,0.38970000000000005,72.185282379,0.3087
453,0.2213,0.027000000000000003,126.01905741000002,313.08571008,9333.0837,10494.0,0.0401,2025-09-09,0.06709999999999999,605.2,0.3958,116.63882478079998,484.98083199999996,1.542170753593385,0.48279999999999995,97.19779917119999,0.4022
454,0.21339999999999998,0.0262,117.95427913999998,310.31043074,9000.317,10076.0,0.042800000000000005,2025-09-10,0.069,606.7,0.3801,120.92116256999999,491.43999999999994,1.7398752305259624,0.4911,102.04715001599999,0.41459999999999997
