,明细_所属分类,填表人,图片,流水号,文件,审批状态,数据日期,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
1692,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-001,,结束,2024-08-20 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-08-20,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 00:04:51,66964cfed0ce6700013bce95,立方米
1693,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-001,,结束,2024-08-20 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-08-20,eaff4b821df645d4a1bbd0ce826be9fb,10252.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 00:04:51,66964cfed0ce6700013bce95,立方米
1694,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,KG
1695,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,KG
1696,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,5000.0,硫酸亚铁,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,KG
1697,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,KG
1698,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,KG
1699,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,升
1700,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,吨
1701,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,104.235,产量,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,吨
1702,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,槽
1703,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,18.0,暂无分类,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,槽
1704,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,立方米
1705,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240821-002,,结束,2024-08-21 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-08-21,eaff4b821df645d4a1bbd0ce826be9fb,5817.0,暂无分类,,2024-08-22 01:48:50,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-21 23:43:48,66964cfed0ce6700013bce95,立方米
1706,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,KG
1707,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,KG
1708,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,KG
1709,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,KG
1710,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,KG
1711,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,升
1712,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,吨
1713,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,80.784,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,吨
1714,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,槽
1715,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,14.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,槽
1716,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,立方米
1717,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240823-001,,结束,2024-08-22 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-08-22,eaff4b821df645d4a1bbd0ce826be9fb,11429.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-23 01:29:13,66964cfed0ce6700013bce95,立方米
1718,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,12.0,瓜尔胶,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,KG
1719,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,KG
1720,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,KG
1721,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,1900.0,萃取剂,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,KG
1722,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,KG
1723,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,升
1724,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,吨
1725,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,59.471,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,吨
1726,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,槽
1727,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,10.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,槽
1728,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,立方米
1729,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-001,,结束,2024-08-23 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,10607.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 00:17:15,66964cfed0ce6700013bce95,立方米
1730,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,14.0,瓜尔胶,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,KG
1731,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,KG
1732,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,KG
1733,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,KG
1734,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,KG
1735,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,升
1736,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,吨
1737,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,吨
1738,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,槽
1739,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,槽
1740,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取硫酸,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,立方米
1741,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240824-002,,结束,2024-08-23 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-08-23,eaff4b821df645d4a1bbd0ce826be9fb,10614.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-24 18:57:00,66964cfed0ce6700013bce95,立方米
1742,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,14.0,瓜尔胶,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,KG
1743,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,KG
1744,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,KG
1745,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,KG
1746,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,KG
1747,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,升
1748,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,吨
1749,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,150.236,产量,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,吨
1750,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,槽
1751,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,24.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,槽
1752,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,7期硫酸消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,29.0,萃取硫酸,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,立方米
1753,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-001,,结束,2024-08-24 06:00:00,七期萃取萃取量,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,10268.0,暂无分类,,,白班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 00:08:18,66964cfed0ce6700013bce95,立方米
1754,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,4-5期瓜尔胶消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,14.0,瓜尔胶,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,KG
1755,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,7期硫脲消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,KG
1756,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,7期硫酸亚铁消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,硫酸亚铁,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,KG
1757,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,7期萃取剂消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,萃取剂,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,KG
1758,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,7期酪蛋白消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,暂无分类,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,KG
1759,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,7期煤油消耗,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,煤油,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,升
1760,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,五期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,吨
1761,直接材料,丁文杰,,KPKYT（DJCQ2）CJSCRBB-20240825-002,,结束,2024-08-24 06:00:00,四期电解铜生产入库,664aef5ce4b014e238bb144d,2024-08-24,eaff4b821df645d4a1bbd0ce826be9fb,0.0,产量,,,夜班,凯鹏矿业铜（电解萃取2）车间生产日报表,2024-08-25 14:05:47,66964cfed0ce6700013bce95,吨
