,明细_所属分类,填表人,流水号,图片,文件,审批状态,数据日期,所属部门,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
8461,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,25.0,絮凝剂,,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,kg
8462,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,50.87,浮选药剂,,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,千克
8463,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,85.0,浮选药剂,,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,千克
8464,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,896.0,浮选药剂,,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,千克
8465,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,3865.0,磨浮矿石,水份10.93％,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,吨
8466,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,吨
8467,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,8.0,钢球,,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,吨
8468,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,铜精矿产量,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,208.78,铜精矿水份,水份18.11％,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,吨
8469,直接材料,刘军,KPKYT（MF）CJSCRBB-20251001-002,,,结束,2025-09-30 06:00:00,磨浮压滤工段,3期半自磨用水量,6857c618e4b001b9ee5467ec,2025-09-30,2d640fd0b6eb4e2d819cf4119a3d5839,660.0,暂无分类,,2025-10-01 13:20:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-01 13:12:23,67e64fbdb61dcb0001c2643f,立方米
8470,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,kg
8471,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,59.95,浮选药剂,,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,千克
8472,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,149.9,浮选药剂,,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,千克
8473,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,510.6,浮选药剂,,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,千克
8474,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,5142.0,磨浮矿石,水份11.24％,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,吨
8475,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,吨
8476,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,钢球,,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,吨
8477,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,铜精矿产量,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,249.82,铜精矿水份,水份20.54％,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,吨
8478,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-001,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨用水量,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,841.0,暂无分类,,2025-10-02 13:21:23,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:57:35,67e64fbdb61dcb0001c2643f,立方米
8479,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,kg
8480,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,79.0,浮选药剂,,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,千克
8481,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,127.0,浮选药剂,,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,千克
8482,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,694.0,浮选药剂,,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,千克
8483,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,5173.0,磨浮矿石,水份11.64％,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,吨
8484,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,吨
8485,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,6.0,钢球,,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,吨
8486,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,铜精矿产量,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,323.68,铜精矿水份,水份18.81％,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,吨
8487,直接材料,刘军,KPKYT（MF）CJSCRBB-20251002-002,,,结束,2025-10-01 06:00:00,磨浮压滤工段,3期半自磨用水量,6857c618e4b001b9ee5467ec,2025-10-01,2d640fd0b6eb4e2d819cf4119a3d5839,836.0,暂无分类,,2025-10-02 13:21:38,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-02 12:59:39,67e64fbdb61dcb0001c2643f,立方米
8488,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,kg
8489,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,74.58,浮选药剂,,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,千克
8490,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,183.5,浮选药剂,,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,千克
8491,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,599.76,浮选药剂,,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,千克
8492,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,5409.0,磨浮矿石,水份11.03％,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,吨
8493,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,吨
8494,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,钢球,,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,吨
8495,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,铜精矿产量,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,283.94,铜精矿水份,水份18.93％,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,吨
8496,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-001,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨用水量,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,883.0,暂无分类,,2025-10-03 12:21:54,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:03:17,67e64fbdb61dcb0001c2643f,立方米
8497,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,kg
8498,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,66.0,浮选药剂,,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,千克
8499,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,125.0,浮选药剂,,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,千克
8500,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,549.0,浮选药剂,,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,千克
8501,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,5264.0,磨浮矿石,水份10.26％,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,吨
8502,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,吨
8503,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,6.0,钢球,,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,吨
8504,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,铜精矿产量,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,286.4,铜精矿水份,水份19.01％,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,吨
8505,直接材料,刘军,KPKYT（MF）CJSCRBB-20251003-002,,,结束,2025-10-02 06:00:00,磨浮压滤工段,3期半自磨用水量,6857c618e4b001b9ee5467ec,2025-10-02,2d640fd0b6eb4e2d819cf4119a3d5839,867.0,暂无分类,,2025-10-03 12:22:02,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-03 12:05:08,67e64fbdb61dcb0001c2643f,立方米
8506,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,kg
8507,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,58.96,浮选药剂,,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,千克
8508,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,116.765,浮选药剂,,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,千克
8509,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,641.58,浮选药剂,,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,千克
8510,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,5476.0,磨浮矿石,水份10.85％,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,吨
8511,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,吨
8512,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,钢球,,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,吨
8513,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,铜精矿产量,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,244.08,铜精矿水份,水份19.44％,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,吨
8514,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-001,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨用水量,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,880.0,暂无分类,,2025-10-04 13:07:21,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 12:59:26,67e64fbdb61dcb0001c2643f,立方米
8515,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,75.0,絮凝剂,,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,kg
8516,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,62.0,浮选药剂,,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,千克
8517,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨乙硫氨酯,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,101.0,浮选药剂,,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,千克
8518,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨戊基黄药,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,471.0,浮选药剂,,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,千克
8519,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨磨矿量湿重,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,5256.0,磨浮矿石,水份10.62％,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,吨
8520,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨衬板消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,0.0,衬板,,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,吨
8521,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨钢球消耗,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,6.0,钢球,,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,吨
8522,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,铜精矿产量,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,278.48,铜精矿水份,水份18.01％,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,吨
8523,直接材料,刘军,KPKYT（MF）CJSCRBB-20251004-002,,,结束,2025-10-03 06:00:00,磨浮压滤工段,3期半自磨用水量,6857c618e4b001b9ee5467ec,2025-10-03,2d640fd0b6eb4e2d819cf4119a3d5839,862.0,暂无分类,,2025-10-04 13:07:19,白班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-04 13:00:40,67e64fbdb61dcb0001c2643f,立方米
8524,直接材料,刘军,KPKYT（MF）CJSCRBB-20251005-001,,,结束,2025-10-04 06:00:00,磨浮压滤工段,3期半自磨絮凝剂消耗,6857c618e4b001b9ee5467ec,2025-10-04,2d640fd0b6eb4e2d819cf4119a3d5839,100.0,絮凝剂,,2025-10-05 13:08:22,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-05 12:58:27,67e64fbdb61dcb0001c2643f,kg
8525,直接材料,刘军,KPKYT（MF）CJSCRBB-20251005-001,,,结束,2025-10-04 06:00:00,磨浮压滤工段,3期半自磨2号油消耗,6857c618e4b001b9ee5467ec,2025-10-04,2d640fd0b6eb4e2d819cf4119a3d5839,45.32,浮选药剂,,2025-10-05 13:08:22,夜班,凯鹏矿业铜（磨浮）车间生产日报表,2025-10-05 12:58:27,67e64fbdb61dcb0001c2643f,千克
