,明细_所属分类,填表人,流水号,图片,文件,审批状态,数据日期,所属部门,明细_项目,oid,取数日期,TemplateCodeId,明细_数量,明细_所属项目,明细_备注,完成时间,班次,标题,申请日期,TemplateId,明细_计量单位
9313,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,打入其他硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,吨
9314,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,打入半自磨硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,吨
9315,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,打入浓密硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,518.88,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,吨
9316,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,硫磺入库,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,30.95,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,吨
9317,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,硫磺消耗,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,27.95,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,吨
9318,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,硫酸生产出酸产量,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,89.9,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,吨
9319,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,硫磺入库,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,31.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,袋
9320,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250723-001,,,结束,2025-07-22 06:00:00,制酸二工段,硫磺消耗,679607ade4b0f68e5e4f46ee,2025-07-22,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 00:24:15,6803baa05f6e0400011176ae,袋
9321,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,碳酸钠（纯碱）消耗,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,KG
9322,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,阻垢剂消耗,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,KG
9323,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,外购硫酸数量,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,吨
9324,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,打入其他硫酸数量,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,吨
9325,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,打入半自磨硫酸数量,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,吨
9326,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,打入浓密硫酸数量,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,吨
9327,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,吨
9328,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,吨
9329,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,硫酸生产出酸产量,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,90.1,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,吨
9330,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,袋
9331,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250723-002,,,结束,2025-07-23 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-23 12:09:07,6803baa05f6e0400011176ae,袋
9332,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,碳酸钠（纯碱）消耗,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,KG
9333,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,阻垢剂消耗,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,KG
9334,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,外购硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,275.93,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,吨
9335,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,打入其他硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,吨
9336,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,打入半自磨硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,吨
9337,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,打入浓密硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,277.84,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,吨
9338,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,硫磺入库,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,吨
9339,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,硫磺消耗,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,吨
9340,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,硫酸生产出酸产量,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,89.8,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,吨
9341,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,硫磺入库,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,袋
9342,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250724-001,,,结束,2025-07-23 06:00:00,制酸二工段,硫磺消耗,679607ade4b0f68e5e4f46ee,2025-07-23,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-24 12:28:35,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 00:50:22,6803baa05f6e0400011176ae,袋
9343,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,碳酸钠（纯碱）消耗,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,KG
9344,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,阻垢剂消耗,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,KG
9345,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,外购硫酸数量,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,吨
9346,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,打入其他硫酸数量,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,吨
9347,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,打入半自磨硫酸数量,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,吨
9348,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,打入浓密硫酸数量,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,吨
9349,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,吨
9350,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,吨
9351,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,硫酸生产出酸产量,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,90.3,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,吨
9352,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,袋
9353,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250724-002,,,结束,2025-07-24 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-24 12:28:35,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-24 12:19:27,6803baa05f6e0400011176ae,袋
9354,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,碳酸钠（纯碱）消耗,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,KG
9355,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,阻垢剂消耗,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,25.0,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,KG
9356,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,外购硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,197.44,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,吨
9357,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,打入其他硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,吨
9358,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,打入半自磨硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,吨
9359,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,打入浓密硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,415.84,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,吨
9360,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,硫磺入库,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,吨
9361,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,硫磺消耗,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,吨
9362,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,硫酸生产出酸产量,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,90.1,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,吨
9363,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,硫磺入库,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,袋
9364,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250725-001,,,结束,2025-07-24 06:00:00,制酸二工段,硫磺消耗,679607ade4b0f68e5e4f46ee,2025-07-24,38c28f7b4c8c4af191a6c5f70c13473b,28.0,暂无分类,,2025-07-25 12:11:22,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 00:57:36,6803baa05f6e0400011176ae,袋
9365,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,碳酸钠（纯碱）消耗,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,KG
9366,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,阻垢剂消耗,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,KG
9367,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,外购硫酸数量,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,吨
9368,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,打入其他硫酸数量,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,吨
9369,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,打入半自磨硫酸数量,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,半自磨硫酸,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,吨
9370,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,打入浓密硫酸数量,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,吨
9371,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,吨
9372,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,吨
9373,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,硫酸生产出酸产量,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,89.4,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,吨
9374,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,硫磺入库,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,袋
9375,直接材料,龙相安,KPKYTLSCJ（1）SCRBB-20250725-002,,,结束,2025-07-25 06:00:00,硫酸分厂,硫磺消耗,664aef5ce4b014e238bb144a,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,29.0,暂无分类,,2025-07-25 12:45:53,夜班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-25 12:15:32,6803baa05f6e0400011176ae,袋
9376,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250726-001,,,结束,2025-07-25 06:00:00,制酸二工段,碳酸钠（纯碱）消耗,679607ade4b0f68e5e4f46ee,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-26 13:16:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-26 00:19:00,6803baa05f6e0400011176ae,KG
9377,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250726-001,,,结束,2025-07-25 06:00:00,制酸二工段,阻垢剂消耗,679607ade4b0f68e5e4f46ee,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-26 13:16:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-26 00:19:00,6803baa05f6e0400011176ae,KG
9378,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250726-001,,,结束,2025-07-25 06:00:00,制酸二工段,外购硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,37.99,暂无分类,,2025-07-26 13:16:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-26 00:19:00,6803baa05f6e0400011176ae,吨
9379,直接材料,余加才,KPKYTLSCJ（1）SCRBB-20250726-001,,,结束,2025-07-25 06:00:00,制酸二工段,打入其他硫酸数量,679607ade4b0f68e5e4f46ee,2025-07-25,38c28f7b4c8c4af191a6c5f70c13473b,0.0,暂无分类,,2025-07-26 13:16:19,白班,凯鹏矿业铜硫酸车间（1）生产日报表,2025-07-26 00:19:00,6803baa05f6e0400011176ae,吨
